gene,condition,Log2FC,Mean,FDR,Pval,MeanDiff,AUC,MeanBGD
IGFL2-AS1,CTRL,-1.07554477832466,0.0978534279655828,0.0396934191843445,0.00607090914728644,-0.110598339069399,0.476464089288882,0.208451767034982
BBC3,CTRL,-0.649689561518137,0.558174639983757,0.00602119146106743,0.000478409485377575,-0.318649033835096,0.44950887888905,0.876823673818853
MIR3190,CTRL,-0.622940432021198,1.22188332987425,0.00208442787356145,0.000124704139513395,-0.660914505868464,0.438365913453009,1.88279783574271
C5AR1,CTRL,-0.744126045685675,0.189269177148652,0.00131187384402198,6.73584736104039e-05,-0.129104332584869,0.450623780261609,0.318373509733521
EMP3,CTRL,-0.686259614099991,0.664120591752171,0.000545017207765921,2.25457550598814e-05,-0.405743125271679,0.436690537249399,1.06986371702385
GRWD1,CTRL,-0.68043143946347,0.257835224100134,0.0277069707268391,0.00371079408995525,-0.15658646981724,0.466673924614119,0.414421693917374
FAM83E,CTRL,-0.637610625946037,0.464303177768846,0.00450226103814701,0.000331021858666379,-0.259152645844237,0.44932339800971,0.723455823613083
FGF21,CTRL,-1.13705091642802,0.167271080467195,0.0049560630734117,0.000373499651321431,-0.20301811840545,0.461004661215142,0.370289198872645
PPP1R15A,CTRL,-0.886595500985966,0.590417520461464,9.01326832447833e-05,2.54515414026434e-06,-0.502855619313804,0.434146223448009,1.09327313977527
NTF4,CTRL,-1.15378031763128,0.0948936114666064,0.0213417106416527,0.00259852613209749,-0.118700774509487,0.4747786326027,0.213594385976094
RRAS,CTRL,-0.720178041030952,1.5744453893095,1.20827534719961e-06,1.60101120579087e-08,-1.02057280833251,0.403683005112821,2.59501819764201
SCAF1,CTRL,-0.738711749486033,1.03421660102511,9.73483644443806e-08,8.76976863177542e-10,-0.69290799903406,0.395130723698005,1.72712460005917
IZUMO2,CTRL,-0.709015794831664,0.201311132012788,0.0213224580312919,0.00259273647387043,-0.129044346224819,0.463686069579523,0.330355478237606
SPIB,CTRL,-0.933361309773934,0.151821347134642,0.00928112538164586,0.000853756025316216,-0.139941699877307,0.465742488024387,0.291763047011949
C19orf81,CTRL,-0.637667412954824,0.641039954195739,0.00810595878504882,0.000706659895699093,-0.357413560860471,0.450022983500266,0.99845351505621
FPR2,CTRL,-1.87854019633265,0.010140548194247,0.0101645890704617,0.000964556020300336,-0.032522090732384,0.484963952194319,0.042662638926631
FPR3,CTRL,-2.02774421434544,0.0185702986795205,0.0142650683166387,0.00150292066614663,-0.063333264237506,0.479768471476267,0.0819035629170265
ZNF432,CTRL,-0.691256949650844,0.123036159545198,0.0202100296297308,0.00241746375267161,-0.0768633774140722,0.472385526039903,0.199899536959271
ZNF808,CTRL,-1.61633416109918,0.0411064004559882,0.00114212823910531,5.61051926457163e-05,-0.0890722612292857,0.46888759858712,0.130178661685274
ZNF83,CTRL,-0.811524368401377,0.094861379974625,0.00284161952394164,0.000185075061794907,-0.0731426915383611,0.462466331188207,0.168004071512986
ZNF320,CTRL,-0.615074304869366,0.211034037561209,0.0126004971492025,0.00128122531003243,-0.113261021411486,0.45804503153175,0.324295058972695
ZNF816-ZNF321P,CTRL,-0.873370248676369,0.149469769811316,0.0043897261648879,0.000320087893981686,-0.126020057054147,0.460686117965839,0.275489826865463
ZNF816,CTRL,-1.08738683393651,0.0809417405230809,0.0191353049031608,0.00223733975566517,-0.0933092079152976,0.476218125514105,0.174250948438379
ZNF702P,CTRL,-0.910233599421981,0.0776807227409688,0.0371987864319389,0.00557816495254735,-0.0700742887296559,0.476089095337172,0.147755011470625
BIRC8,CTRL,-0.936023935910642,0.0385682822665403,0.0465747135148901,0.0076087962129036,-0.0370562403556564,0.486010306285382,0.0756245226221967
ZNF761,CTRL,-1.47804358218422,0.0629758888421322,0.0415660198136189,0.00644798885369219,-0.116042249916087,0.477046741181594,0.179018138758219
ZNF813,CTRL,-1.39456433065593,0.0396023885571813,0.00137457739945787,7.1522004140815e-05,-0.067787180971621,0.470738375187497,0.107389569528802
ZNF331,CTRL,-2.14728220694572,0.0650722560788026,7.86377792769993e-10,3.52621535903164e-12,-0.23008034377683,0.420126288285673,0.295152599855632
NLRP5,CTRL,-1.27266522338916,0.039839346148892,0.0401951237246034,0.00616550395016236,-0.0592590250569119,0.480851115304592,0.0990983712058039
ZNF787,CTRL,-0.654803525733602,0.310620515284528,0.000248109722582054,8.62531208476791e-06,-0.179574315251287,0.436339736455864,0.490194830535815
ZNF582,CTRL,-0.760288916942232,0.172797192217328,0.00160316923128005,8.75475856907662e-05,-0.121285073924499,0.446815373945582,0.294082266141828
ZNF582-AS1,CTRL,-0.902176710384131,0.154433722471269,0.00328104707174006,0.000221219502413112,-0.135929673736836,0.462341333204303,0.290363396208105
ZNF583,CTRL,-1.27686062506292,0.0549236538289248,0.0149106040106307,0.00159141212717485,-0.0810201210146829,0.475796761342559,0.135943774843608
ZNF667,CTRL,-2.01562327211413,0.0244116548026841,0.000516711759744851,2.10408602174521e-05,-0.080409698959743,0.468657763584458,0.104821353762427
ZNF667-AS1,CTRL,-2.75057717827475,0.0130441693775376,7.90092450714135e-05,2.16083295278932e-06,-0.0862470554356458,0.469802906404735,0.0992912248131834
ZNF471,CTRL,-1.1278531237175,0.0671285290501228,0.00694743792417364,0.000578157959271136,-0.0819498464304329,0.472083111562717,0.149078375480556
USP29,CTRL,-0.647018431103507,0.0392008148830996,0.0262518962252606,0.00343756050121247,-0.0233212650085077,0.477072950436283,0.0625220798916072
ZNF543,CTRL,-0.621323270625163,0.179574225041458,0.0389603469266832,0.005935180910581,-0.0977430929368039,0.470814986855051,0.277317317978262
ZNF547,CTRL,-0.622286488424355,0.250321301906556,0.00559105617979183,0.000436144844597965,-0.136084455929107,0.455133788164707,0.386405757835663
TRAPPC2B,CTRL,-0.720740386876699,0.306351460118733,0.0321389872553624,0.00459350961095065,-0.199825455680993,0.470992403348333,0.506176915799726
ZNF548,CTRL,-0.748716406627034,0.306184753668601,0.000954421146962632,4.49857247172582e-05,-0.209662680828643,0.441013048176642,0.515847434497244
ZNF749,CTRL,-1.14555740959432,0.172931729325946,0.000267144934207381,9.48615969816141e-06,-0.212082255604119,0.453024951210464,0.385013984930065
ZNF549,CTRL,-0.895977738687271,0.0962790985983342,0.0243196764845959,0.00308588930427874,-0.0846125013259008,0.472927856002323,0.180891599924235
ZNF416,CTRL,-0.727171494582634,0.179339415208407,0.0139806682515498,0.00146335587944435,-0.118853375750058,0.469762584474444,0.298192790958464
ZIK1,CTRL,-0.936077925977615,0.137869539250736,0.00399480694080526,0.000284674777554354,-0.127752935901451,0.466635618780342,0.265622475152188
ZSCAN4,CTRL,-1.26614791619366,0.0401907980464618,0.00603297277056804,0.000480853812568908,-0.0592971666917191,0.479060821599652,0.0994879647381809
ZNF551,CTRL,-0.763326308358309,0.128992011065662,0.0108564904843852,0.00105433477920587,-0.0913593878602807,0.464440089675973,0.220351398925943
ZNF776,CTRL,-0.748129699071605,0.141136582419542,0.00716805109386754,0.000606654335335914,-0.0972830808241373,0.461504653150756,0.238419663243679
ZNF135,CTRL,-1.45505502555109,0.0269698693478478,0.035361936354774,0.00521272140900744,-0.0504699468071739,0.483913565910227,0.0774398161550217
ZSCAN18,CTRL,-1.57198538024575,0.0417931785701583,0.000171600544996275,5.43517487823662e-06,-0.0864257386656786,0.464111465944098,0.128218917235837
ZNF329,CTRL,-0.988245714612453,0.0674035740301129,0.0123241885800556,0.00124539613295476,-0.0682851461280907,0.472149642747698,0.135688720158204
ZNF274,CTRL,-1.0680007334271,0.169616446444185,8.49140236008087e-07,1.06339772627659e-08,-0.188190705883393,0.431206754729762,0.357807152327578
ZNF544,CTRL,-1.79610366031134,0.0432650752690762,1.12814424625197e-06,1.49027699977537e-08,-0.111951812139704,0.448194383961549,0.15521688740878
TPO,CTRL,0.667285382617763,0.387945795004422,0.0191907547557586,0.002247631060401,0.144403639023796,0.546225060886115,0.243542155980626
RNASEH1,CTRL,0.904709705184766,0.470973963404429,0.0011355030991506,5.56880004188748e-05,0.220343311411598,0.55270479508395,0.250630651992831
RNASEH1-AS1,CTRL,0.88567461833378,0.782351392313037,0.00181780761997591,0.000103543215002264,0.359837139943798,0.54657586167965,0.42251425236924
RPS7,CTRL,0.681310152189848,0.592829176864875,0.0268670737306245,0.00355890501586482,0.223897493043575,0.53488653408816,0.368931683821299
COLEC11,CTRL,0.970634637105212,0.300321313275003,0.00305330391584772,0.000202657280994498,0.148056260780079,0.54653150755633,0.152265052494925
LINC01248,CTRL,1.38831167111512,0.155186730825258,0.000236664407958087,8.02138798888402e-06,0.0971445410206426,0.546868195674263,0.0580421898046155
LINC01247,CTRL,1.07867072415455,0.175182713820776,0.023007394700699,0.00287427190635439,0.0932971532842606,0.533565990871115,0.0818855605365153
LINC00298,CTRL,0.658145759073458,0.442375548788304,0.00145243981837648,7.68055151593606e-05,0.162781156649163,0.557660360316769,0.279594392139141
KLF11,CTRL,0.676123345114985,0.547228780744613,0.0168286469557085,0.00187022734811158,0.205499853715568,0.542370284350252,0.341728927029046
CYS1,CTRL,0.635128583239788,0.421011971085213,0.0499977550094744,0.00845077995312438,0.150644434815793,0.5354732181739,0.27036753626942
MIR4261,CTRL,0.709364528410924,0.424118516774408,0.0128110267278423,0.00130780740653056,0.165512038874926,0.541164658634538,0.258606477899482
TRIB2,CTRL,-0.902507283442924,0.186764959612179,0.00411929961072145,0.000295876008235547,-0.164102602373275,0.455361607070854,0.350867561985454
FLJ31356,CTRL,-0.717528915504154,0.65315466720093,0.00176162271802866,9.93465829509575e-05,-0.422162677379288,0.438730826922146,1.07531734458022
FOSL2,CTRL,-0.738858985879054,0.48759843723408,0.0002611698313197,9.18229400026288e-06,-0.327475947799577,0.430648295995226,0.815074385033657
RASGRP3,CTRL,-0.923461162775701,0.212706801969139,0.00115789320473531,5.7253828981014e-05,-0.192526226277008,0.442805357978097,0.405233028246147
QPCT,CTRL,-0.626152745441638,0.278532221179045,0.0250118661918855,0.00319797028752192,-0.15245779920132,0.45526281834164,0.430990020380364
LINC00211,CTRL,-0.747885164418803,0.179933698508788,0.000269752401208869,9.62233862274506e-06,-0.123598350221619,0.435466766665054,0.303532048730407
SIX3-AS1,CTRL,0.866231644023446,0.466293137482272,0.0306718048741214,0.00429211974161576,0.211401506696447,0.535914743310592,0.254891630785824
TMEM247,CTRL,-1.10819711538814,0.102297280836111,0.0192874420458331,0.0022634733434251,-0.120551993157174,0.47713343333172,0.222849273993285
LGALSL,CTRL,-0.682573032346048,0.42089364016631,0.000526546992199325,2.15902560023558e-05,-0.255855387060823,0.436894162997371,0.676749027227133
LINC01800,CTRL,-0.629418011415615,0.345588326774413,0.00169468195517654,9.39968621013729e-05,-0.190114639628788,0.438267124723795,0.535702966403201
LINC01628,CTRL,0.921470566126962,0.215985925929592,0.00148138302594525,7.88147953934677e-05,0.102899562547244,0.537686892146901,0.113086363382348
BMP10,CTRL,-0.758631041275308,0.116500027297891,6.58570776398315e-05,1.7106770995561e-06,-0.0819938836081101,0.443722681892228,0.198493910906001
EMX1,CTRL,0.677234580328345,0.341188755444732,0.0485014435739943,0.00807051167816444,0.128574266863517,0.532604312833664,0.212614488581216
POLE4,CTRL,-0.916864774499413,0.229110461655084,0.0161779906318379,0.00177623868809112,-0.205235040183357,0.460861518362607,0.434345501838441
TACR1,CTRL,-0.641362319951485,0.247445790597745,0.00238745548503938,0.000148528781084296,-0.139644590764555,0.444952500766117,0.387090381362299
LOC101927948,CTRL,-1.01606662207942,0.0681907549841303,0.00492824980752811,0.000370305592712381,-0.0717710680730291,0.45922243189626,0.139961823057159
LRRTM1,CTRL,-0.788970483278472,0.0978694209008254,0.0312994920553843,0.00443432651847107,-0.072694907666658,0.466790858211964,0.170564328567483
GNLY,CTRL,-0.713957953701442,0.197303170424347,0.00107760197905037,5.1987601872674e-05,-0.127618567641521,0.447279076143933,0.324921738065869
ATOH8,CTRL,-0.838664877040616,0.331945735769499,1.39239591380402e-05,2.79559169896016e-07,-0.263287257101509,0.421583926065709,0.595232992871008
PTCD3,CTRL,-0.68623962153138,0.247863412952846,0.0183565787501957,0.00210596120789255,-0.152192693573207,0.461411912711085,0.400056106526053
IMMT,CTRL,-0.639986133266355,0.395247031396743,0.0236301025180604,0.00297261611219359,-0.22179313552774,0.454875727810842,0.617040166924483
REEP1,CTRL,-0.649496613069392,0.317732816836071,0.000685712670483845,2.99171723407349e-05,-0.181811289402243,0.434184529281786,0.499544106238314
RNF103,CTRL,-0.647699478774772,0.323186602023667,0.00160316923128005,8.75609921907825e-05,-0.184277391137891,0.439541297721004,0.507463993161558
RMND5A,CTRL,-0.842772937653437,0.171425599486267,0.00198723972573232,0.000116806730263413,-0.137618550133223,0.448714536862309,0.309044149619491
FABP1,CTRL,-1.06060546290006,0.111538132218688,0.0243149001184446,0.00308430097648525,-0.123289185865174,0.469153723327043,0.234827318083863
THNSL2,CTRL,-0.789013578750517,0.149427705227562,0.0019053217490803,0.000110067467931842,-0.110228958317522,0.450865711843357,0.259656663545084
FOXI3,CTRL,-0.68033949684841,0.336592189849932,0.00031749677850938,1.17615151447484e-05,-0.204012328024625,0.437382058353898,0.540604517874557
TEX37,CTRL,-0.940608549428882,0.107652642701888,0.0159295399918466,0.00173684367932431,-0.100815189512902,0.469058966790858,0.20846783221479
RPIA,CTRL,-0.918064763874869,0.215524144807699,0.00483575387599955,0.00036149409628454,-0.193512035757487,0.449234689763068,0.409036180565187
LMAN2L,CTRL,0.88696695278899,0.331279015465782,0.00324967178784631,0.0002180538434036,0.153062153820829,0.544462992532379,0.178216861644953
ANKRD23,CTRL,0.861993335997367,0.488240891690745,0.00159247735827235,8.6477552068151e-05,0.220517963380774,0.552075772971404,0.267722928309971
ANKRD39,CTRL,0.969054744930671,0.589441660470629,0.00798412404349339,0.000694103374872658,0.28931314335723,0.540497330688215,0.300128517113399
SEMA4C,CTRL,0.864575454889693,0.337692739234492,0.0324211995756654,0.00464635248283195,0.153134390196305,0.529505572490766,0.184558349038187
RNF149,CTRL,0.723562340362972,0.278062119020598,0.0446946012208771,0.00715539729491541,0.110459603046396,0.530803938646151,0.167602515974202
MIR5696,CTRL,0.735386899709029,0.8342788562835,0.045037271545979,0.00721935418495778,0.333965381845024,0.533715182013193,0.500313474438477
RFX8,CTRL,0.784850297976606,0.257124451772405,0.00942311526439936,0.000873502316681686,0.108728833791438,0.544152513669134,0.148395617980967
LINC01103,CTRL,1.29085954014423,0.109696839887403,0.00740869664280248,0.000634800257711241,0.0660502581971878,0.531564007032145,0.0436465816902155
LINC01114,CTRL,1.00843957278216,0.237275199746775,0.0001688406431733,5.31335788284726e-06,0.120339460230464,0.556023289946936,0.116935739516311
UXS1,CTRL,0.640928389134128,0.366855432621794,0.0346738274105987,0.00507486776717295,0.132311275849532,0.540813857841003,0.234544156772262
SULT1C4,CTRL,1.03670297388189,0.272024111347718,0.00118238439209093,5.88947222852111e-05,0.14045787143176,0.547608103095111,0.131566239915958
RANBP2,CTRL,0.665759100897443,0.437979842091673,0.00698185343558414,0.000583842474414606,0.162638462833463,0.548616151352397,0.27534137925821
MALL,CTRL,-1.0735105801078,0.0591084176642895,0.0135973097136541,0.00140949732266448,-0.0675060671344489,0.474980242254157,0.126614484798738
CYP4F30P,CTRL,2.62011753122212,0.0103373525311689,0.048136496064935,0.00797841488139973,0.0103373525311689,0.507028112449799,0
NCKAP5,CTRL,-1.06026417327386,0.678449827558815,6.56137137719895e-18,7.42176612109439e-21,-0.738509985928298,0.33504701537072,1.41695981348711
NCKAP5-AS2,CTRL,-1.36691674763544,0.131287127706735,2.64410782968205e-09,1.52620634521734e-11,-0.210498071822605,0.414473153658812,0.34178519952934
MIR3679,CTRL,-0.606397862872908,0.52872902683567,0.0228856422003216,0.0028540024833317,-0.27728526490381,0.457946242802535,0.80601429173948
LCT,CTRL,0.671944751949822,0.228068265173013,0.0304770193031685,0.00425131888397192,0.0856666013034307,0.53042894469444,0.142401663869582
LOC101929231,CTRL,-0.689603694643636,0.355678745051163,0.000217245830655814,7.26668610256985e-06,-0.219204912482935,0.428206803116079,0.574883657534098
ERMN,CTRL,1.13336228060685,0.234963819303439,0.00777773351205829,0.000674275515750064,0.128947735874546,0.535438944533153,0.106016083428893
PHOSPHO2,CTRL,0.846820181581266,0.393297088767872,0.0149886290541653,0.00160276727423348,0.175511965053949,0.532172868179545,0.217785123713923
RAPGEF4-AS1,CTRL,-0.943023067344666,0.177152614414216,0.00126481257821013,6.40734819857601e-05,-0.165285119631748,0.447442379961614,0.342437734045963
HOXD13,CTRL,0.754510768196532,0.950801194886736,0.00776798888708621,0.00067280310955453,0.3880340752724,0.543463008661151,0.562767119614336
PDE1A,CTRL,-0.60157576857572,0.564307176893948,2.43563881642703e-05,5.33039370207674e-07,-0.292996196671662,0.413547765358623,0.85730337356561
NCKAP1,CTRL,-0.652677720382858,0.642437777774797,1.50875090506205e-07,1.4323198783614e-09,-0.368676725388699,0.394320252899147,1.0111145031635
GULP1,CTRL,-0.656414249803055,0.683638480493684,1.0570645925305e-06,1.36648892950537e-08,-0.395042286432123,0.401056031354333,1.07868076692581
NAB1,CTRL,-0.704124576046599,0.360791139828089,0.00198196978158039,0.000116256771546204,-0.228257202151798,0.436529249528233,0.589048341979887
CAVIN2,CTRL,-0.91229017500827,0.18611442143472,3.85841657977257e-05,9.1495941356003e-07,-0.16592978265789,0.427900356445864,0.352044204092611
SPATS2L,CTRL,-0.657478795427707,0.510313258593973,1.958992486651e-05,4.11519791976456e-07,-0.295775241939729,0.414043725101208,0.806088500533702
LINC01792,CTRL,-0.620686125926081,0.256373583495046,0.0052560514279818,0.000401943336558518,-0.138907577084413,0.449363719940001,0.39528116057946
CLK1,CTRL,-0.667766291802976,0.408044245037983,0.00251366160203648,0.000158512796347215,-0.241361458690846,0.44682343833164,0.649405703728828
TRAK2,CTRL,-0.604912333588233,0.396363309929315,0.00167864827795898,9.29719152089261e-05,-0.207506187405586,0.439541297721004,0.603869497334901
SNORD11,CTRL,-0.654516781405982,0.324172798395764,0.0143741105468949,0.00152137713633614,-0.187256708429851,0.457867615038467,0.511429506825615
NRP2,CTRL,-0.605402274822825,0.42676289324824,0.00195887184902046,0.000114268843418662,-0.223562410567673,0.435117981968033,0.650325303815913
MIR2355,CTRL,-0.886801727629684,0.211674537585428,0.0017385994535646,9.73458367391345e-05,-0.181431975973072,0.452468508572442,0.3931065135585
MIR548F2,CTRL,-1.34750758613136,0.179702845817399,4.09628328080275e-06,6.75156976071553e-08,-0.280692639996739,0.43312809470815,0.460395485814138
TMBIM1,CTRL,-0.796539513735558,0.202939743846261,0.00197874529639841,0.000115907759545031,-0.151032140011462,0.455250721762552,0.353971883857724
TUBA4B,CTRL,-0.931758664142026,0.197120498924843,0.0114417304100853,0.00113197050069884,-0.180729048543124,0.462714311059499,0.377849547467966
TUBA4A,CTRL,-0.617165257732956,0.492588277012756,0.00336604575379542,0.000229262064349159,-0.26404436947066,0.444202512862696,0.756632646483416
MIR5702,CTRL,-0.818276801784094,0.417174856482817,0.0135658025494032,0.00140513524023066,-0.319961710992604,0.45677085853454,0.737136567475421
B3GNT7,CTRL,0.612900304841767,0.471335345549802,0.00152820810786369,8.21703559653622e-05,0.163833203701645,0.557632134965565,0.307502141848157
KCNJ13,CTRL,-0.924407818351941,0.119050182645949,0.0161779906318379,0.00177765753084751,-0.108698782478515,0.465327172142385,0.227748965124464
SH3BP4,CTRL,-0.786443235372218,0.456467932961005,1.78332467663788e-06,2.51426158255886e-08,-0.3323111367135,0.405100320962565,0.788779069674505
ERFE,CTRL,-0.75614580385385,0.229443787537738,0.0307950457070643,0.00432394139430267,-0.159463929507132,0.468149707262786,0.38890771704487
ILKAP,CTRL,-0.62413655763996,0.232194724638373,0.0142912093571817,0.00151029343453128,-0.126771165162663,0.459129691456589,0.358965889801036
COPS9,CTRL,0.63738567578994,0.295190706058417,0.0305613750943864,0.00426802430723494,0.106136547056288,0.532729310817567,0.18905415900213
ATG4B,CTRL,0.622697153397354,0.453628384517594,0.0421209726428794,0.00656168519346144,0.159720785631327,0.536059902259641,0.293907598886266
D2HGDH,CTRL,0.808817916519238,0.345666703558216,0.010618897334626,0.00102268123316427,0.149204822714285,0.539402590280802,0.196461880843931
GAL3ST2,CTRL,0.988443569063335,0.137050279233668,0.0389331895246804,0.00592947097471298,0.0689699691242785,0.522021822228674,0.0680803101093897
PDCD1,CTRL,0.97923404985733,0.215303203781328,0.0154334707484487,0.00166779244777007,0.107080334215311,0.530277737455847,0.108222869566018
LOC388780,CTRL,0.777091341418785,0.255022156622899,0.0302725285345241,0.00420617789770839,0.107042251638762,0.533051886259899,0.147979904984137
TGM6,CTRL,0.643323689903375,0.192536171954881,0.0314970489138965,0.00447631162959877,0.0699899488800219,0.53552160449025,0.122546223074859
TMC2,CTRL,1.03969546477298,0.214263005903365,0.000132388918212604,3.98974440440345e-06,0.111070286225322,0.548583893808164,0.103192719678043
IDH3B,CTRL,0.776825595999852,0.50706201504803,0.0139806682515498,0.00146293437662334,0.211951516411593,0.537424799600006,0.295110498636437
CPXM1,CTRL,1.28701599599395,0.184453775914173,0.0126674972003545,0.00128957311726966,0.11005017675721,0.527604393477525,0.0744035991569633
UBOX5-AS1,CTRL,1.04137639078242,0.223843317899449,0.0051939332983085,0.000396220586324421,0.116118373292502,0.537448992758181,0.107724944606946
UBOX5,CTRL,0.686163886164714,0.349080220682967,0.00280559837268058,0.00018168272567694,0.13288541883826,0.546975048789536,0.216194801844706
HSPA12B,CTRL,0.837579679576821,0.460066226735959,0.0055070692295521,0.000427590977587426,0.203506025429884,0.543640425154433,0.256560201306075
TRMT6,CTRL,0.883266767118977,0.310335290828427,0.0278513736054079,0.0037444199466267,0.143009998311889,0.530959178077773,0.167325292516538
CRLS1,CTRL,0.735296569217761,0.298674621463503,0.0457096579213827,0.00739762464237312,0.120064228425077,0.529717262624796,0.178610393038426
SNAP25,CTRL,-0.663303781879007,0.19375699848867,0.002490738891791,0.000156262321198652,-0.114269060552975,0.444799277431009,0.308026059041645
LOC101929413,CTRL,-0.703417465954134,0.0975662795336293,0.000727932809077672,3.22885280911078e-05,-0.0625682647644173,0.44729520491605,0.160134544298047
MACROD2-AS1,CTRL,-0.655224008908766,0.0361084410896579,0.00490629125605815,0.000368457439000246,-0.0219116535008387,0.466306995048467,0.0580200945904967
SNX5,CTRL,0.896952097976357,1.00688753075053,8.0593778039682e-07,9.995269394111e-09,0.467098400838928,0.594264608635345,0.539789129911601
OVOL2,CTRL,0.92949812772136,0.872702807040971,5.97180644138147e-07,7.06851130049596e-09,0.415451823287564,0.59431097885518,0.457250983753407
SNORD17,CTRL,0.706870085529835,1.15521103628751,0.0118620300541692,0.00118457373733159,0.448251314639618,0.540946920210964,0.70695972164789
MGME1,CTRL,0.757366191165154,0.850582333303893,0.000223353708866301,7.51987937057976e-06,0.348218933890323,0.572152062063515,0.50236339941357
PET117,CTRL,0.832536751531811,0.388319230801554,0.00265443291652788,0.000169749022657495,0.171142504285055,0.54718875502008,0.217176726516499
DZANK1,CTRL,-0.604619695749702,0.235074264401975,0.028071135766843,0.00378643945727918,-0.123419795925703,0.460367574716537,0.358494060327679
LINC00652,CTRL,-0.736941991973655,0.143769054904156,0.0221809327029806,0.00273834250385023,-0.0971807499159596,0.46676263286076,0.240949804820116
CFAP61,CTRL,-0.775470034763253,0.42327902019004,0.00218004527085858,0.000131926469085649,-0.302697061556113,0.439142110611119,0.725976081746153
KIZ-AS1,CTRL,-0.695443688914184,0.146303206474889,0.0101461340130561,0.000961984993481563,-0.0918613685645139,0.458224464121546,0.238164575039403
LINC00261,CTRL,-1.04340159670274,0.0742590866594302,0.00210984580855739,0.000126740757749246,-0.0809256335056753,0.457734552668505,0.155184720165106
SYNDIG1,CTRL,-0.923757113290559,0.203435751825017,8.52843273754047e-06,1.55381884327008e-07,-0.184293186832329,0.421210948210513,0.387728938657346
ENTPD6,CTRL,-0.75915636025055,0.216381536887303,0.000347638323369928,1.30325751025003e-05,-0.151234911422184,0.442371897227464,0.367616448309487
ZNF337-AS1,CTRL,0.606715283196487,0.306411638856977,0.0190744950683351,0.00222384231910864,0.105883511553006,0.53814051386268,0.200528127303971
MYLK2,CTRL,-0.642021568381358,0.184829295240383,0.00257356424771591,0.000163329943975184,-0.104724991888115,0.459206303124143,0.289554287128498
MIR1825,CTRL,-1.46024205250108,0.117210803796805,0.0104051584761998,0.000998733802191595,-0.208817185338775,0.470194029128562,0.32602798913558
DYNLRB1,CTRL,-0.749526202596017,0.256114402622094,0.00768179317671149,0.000663165226574794,-0.175843482674875,0.454143884776052,0.431957885296969
ADIG,CTRL,-1.34680634357739,0.054558275346113,0.000697570545423466,3.06317840702637e-05,-0.0873092229117603,0.466186029257593,0.141867498257873
L3MBTL1,CTRL,0.652694976090118,0.429114219116259,0.00686933089696385,0.000568050430075342,0.156889277838564,0.548720988371155,0.272224941277695
SEMG2,CTRL,1.37871042409887,0.0762168034682292,0.0487382896033671,0.00812230897970338,0.0481425059450873,0.515023951226593,0.0280742975231419
GCNT7,CTRL,1.06668713751815,0.114016135744233,0.0326940112771961,0.00469132778769494,0.0606326025745873,0.519951291108208,0.0533835331696453
FAM209A,CTRL,1.49834040847218,0.139341471045919,0.0261297411930262,0.00340633052370354,0.0913173861541682,0.517100530636603,0.0480240848917506
APCDD1L,CTRL,0.815115229548865,0.152977932875311,0.0478173795433875,0.00789374438976131,0.0668976631739583,0.523814132030128,0.0860802697013524
GNAS-AS1,CTRL,-0.975932119001461,0.0651747453014461,0.0150934299654993,0.00161795394611559,-0.0649598067963771,0.474091143691231,0.130134552097823
ZBTB46,CTRL,0.738863754209865,0.471345334821448,0.00134336744983696,6.94445880462974e-05,0.189714776895537,0.557366010225641,0.281630557925911
ZBTB46-AS1,CTRL,0.625947180903662,0.302254930089659,0.0314528717293046,0.00446724289146223,0.107102325520542,0.536483282527701,0.195152604569117
MIR1914,CTRL,-1.07919780111146,0.220343248810501,0.00289812085771042,0.000190366991784646,-0.247446050010383,0.469532749471783,0.467789298820884
MIR647,CTRL,-0.601678179400756,0.638068306289875,0.039198386259123,0.00598094469179558,-0.331227159498637,0.464319123885099,0.969295465788512
LINC01687,CTRL,0.72104377063912,0.1089095695944,0.0460533998637253,0.00749758428742074,0.043628509798586,0.52470524668957,0.065281059795814
LINC00308,CTRL,1.34310095916355,0.0877228835733771,0.0146717036713866,0.00156176533788897,0.0543614561488993,0.525993532362381,0.0333614274244778
CYYR1,CTRL,-0.737690662010697,0.154632529750995,0.0324211995756654,0.00464495863379221,-0.104558281254442,0.460149836292963,0.259190811005437
ADAMTS1,CTRL,-0.834616070478717,0.760492182364407,1.10640952593371e-07,1.0146035484647e-09,-0.597329234734043,0.398874614925566,1.35782141709845
ADAMTS5,CTRL,-1.2029564839863,0.0835220943413154,0.00202891212426047,0.000119894916356962,-0.111369593896611,0.458244625086692,0.194891688237926
MIR4759,CTRL,-1.12036670554796,0.156295176306311,0.00236859993974191,0.000146781623477583,-0.185851488916707,0.45945629909195,0.342146665223017
LINC00113,CTRL,-1.0289931691724,0.0704517728509317,0.00841309205466948,0.000742951411145976,-0.0754016481866147,0.460123627038274,0.145853421037546
LINC00161,CTRL,-1.06923265137818,0.202253043143534,0.000553587969929139,2.30344836804966e-05,-0.224343412619535,0.446107724068967,0.426596455763068
N6AMT1,CTRL,-1.00163008785069,0.276112361494462,1.07665134189721e-06,1.40485732985699e-08,-0.27874924016689,0.415166690859825,0.554861601661353
BACH1,CTRL,-0.638601437012733,0.732903577982894,0.000114877804954122,3.35528209508887e-06,-0.409212917927239,0.418626312478831,1.14211649591013
